,Estado,Situação Sensitária,Acesso a internet em casa,Acesso através de 3g ou 4g,Renda domiciliar mensal per capita,Movel_Total,Fixa_Total
77129,31,1,Sim,Sim,701.0,Urb,Urb
77130,31,1,Não,,832.0,,
77131,31,1,Não,,750.0,,
77132,31,1,Sim,Sim,472.0,Urb,Urb
77133,31,1,Sim,Sim,3000.0,Urb,Urb
77135,31,1,Não,,283.0,,
77136,31,1,Sim,Sim,1004.0,Urb,Urb
77137,31,1,Não,,641.0,,
77138,31,1,Não,,724.0,,
77139,31,1,Sim,Sim,2300.0,Urb,Urb
77140,31,1,Não,,275.0,,
77142,31,1,Sim,Não,484.0,Urb,
77144,31,1,Sim,Não,2500.0,Urb,
77145,31,1,Não,,1000.0,,
77146,31,1,Não,,749.0,,
77148,31,1,Sim,Não,4500.0,Urb,
77151,31,1,Não,,575.0,,
77152,31,1,Sim,Sim,362.0,Urb,Urb
77154,31,1,Sim,Sim,900.0,Urb,Urb
77155,31,1,Sim,Sim,1112.0,Urb,Urb
77156,31,1,Não,,144.0,,
77157,31,1,Sim,Sim,264.0,Urb,Urb
77158,31,1,Sim,Sim,600.0,Urb,Urb
77159,31,1,Sim,Sim,177.0,Urb,Urb
77160,31,1,Sim,Sim,181.0,Urb,Urb
77162,31,1,Sim,Sim,750.0,Urb,Urb
77164,31,1,Sim,Sim,687.0,Urb,Urb
77165,31,1,Sim,Sim,1500.0,Urb,Urb
77166,31,1,Sim,Sim,4000.0,Urb,Urb
77167,31,1,Não,,6000.0,,
77168,31,1,Sim,Sim,833.0,Urb,Urb
77169,31,1,Não,,410.0,,
77171,31,1,Não,,800.0,,
77172,31,1,Sim,Sim,750.0,Urb,Urb
77174,31,1,Sim,Sim,762.0,Urb,Urb
77176,31,4,Sim,Sim,1075.0,Rur,Rur
77177,31,4,Sim,Sim,4250.0,Rur,Rur
77178,31,4,Não,,724.0,,
77179,31,4,Sim,Não,1097.0,Rur,
77183,31,4,Sim,Sim,1875.0,Rur,Rur
77184,31,4,Sim,Não,1649.0,Rur,
77185,31,4,Não,,1004.0,,
77188,31,4,Não,,850.0,,
77189,31,5,Não,,576.0,,
77190,31,5,Não,,480.0,,
77191,31,5,Não,,1509.0,,
77193,31,5,Sim,Sim,866.0,Rur,Rur
77197,31,5,Sim,Sim,330.0,Rur,Rur
77198,31,5,Sim,Sim,908.0,Rur,Rur
77200,31,5,Não,,938.0,,
77201,31,5,Não,,724.0,,
77204,31,5,Não,,482.0,,
77205,31,5,Não,,600.0,,
77208,31,5,Sim,Sim,690.0,Rur,Rur
77209,31,1,Não,,662.0,,
77211,31,1,Sim,Sim,2500.0,Urb,Urb
77212,31,1,Não,,1512.0,,
77214,31,1,Não,,1448.0,,
77215,31,1,Não,,724.0,,
77218,31,1,Não,,724.0,,
77221,31,1,Não,,1230.0,,
77222,31,1,Não,,874.0,,
77224,31,1,Não,,2500.0,,
77225,31,1,Não,,724.0,,
77228,31,1,Sim,Não,962.0,Urb,
77229,31,1,Sim,Não,789.0,Urb,
77230,31,1,Não,,724.0,,
77231,31,1,Sim,Não,1994.0,Urb,
77232,31,1,Não,,724.0,,
77233,31,8,Não,,5500.0,,
77234,31,8,Não,,1000.0,,
77236,31,8,Não,,0.0,,
77237,31,8,Não,,1448.0,,
77240,31,8,Não,,771.0,,
77241,31,8,Não,,241.0,,
77242,31,8,Não,,482.0,,
77244,31,8,Não,,724.0,,
77247,31,8,Sim,Sim,166.0,Rur,Rur
77248,31,8,Não,,141.0,,
77252,31,8,Não,,724.0,,
77253,31,8,Não,,174.0,,
77254,31,8,Não,,724.0,,
77255,31,8,Não,,412.0,,
77256,31,8,Não,,144.0,,
77258,31,8,Não,,137.0,,
77262,31,8,Não,,1524.0,,
77263,31,8,Não,,441.0,,
77264,31,8,Não,,1448.0,,
77267,31,8,Não,,1862.0,,
77268,31,8,Não,,273.0,,
77269,31,8,Não,,1448.0,,
77271,31,8,Não,,724.0,,
77272,31,8,Não,,366.0,,
77274,31,8,Não,,724.0,,
77275,31,8,Não,,1074.0,,
77277,31,1,Não,,362.0,,
77278,31,1,Sim,Não,426.0,Urb,
77280,31,1,Não,,724.0,,
77286,31,1,Sim,Não,1585.0,Urb,
77288,31,1,Sim,Não,566.0,Urb,
77290,31,1,Sim,Não,2408.0,Urb,
77291,31,1,Sim,Não,381.0,Urb,
77292,31,1,Não,,724.0,,
77293,31,1,Sim,Não,1473.0,Urb,
77294,31,1,Não,,724.0,,
77295,31,1,Não,,320.0,,
77297,31,1,Não,,724.0,,
77298,31,1,Sim,Sim,362.0,Urb,Urb
77300,31,1,Não,,300.0,,
77301,31,1,Não,,283.0,,
77302,31,1,Sim,Sim,925.0,Urb,Urb
77303,31,1,Sim,Não,341.0,Urb,
77304,31,1,Sim,Não,1000.0,Urb,
77305,31,1,Sim,Sim,835.0,Urb,Urb
77306,31,1,Não,,872.0,,
77307,31,1,Sim,Sim,934.0,Urb,Urb
77308,31,1,Sim,Sim,1031.0,Urb,Urb
77309,31,1,Sim,Sim,2250.0,Urb,Urb
77310,31,1,Sim,Sim,975.0,Urb,Urb
77311,31,1,Sim,Sim,625.0,Urb,Urb
77312,31,1,Sim,Não,1783.0,Urb,
77313,31,1,Não,,974.0,,
77314,31,1,Sim,Não,780.0,Urb,
77315,31,1,Não,,1082.0,,
77316,31,1,Sim,Não,900.0,Urb,
77317,31,1,Sim,Não,2825.0,Urb,
77318,31,1,Sim,Sim,1934.0,Urb,Urb
77319,31,8,Sim,Sim,888.0,Rur,Rur
77323,31,8,Não,,806.0,,
77324,31,8,Não,,1086.0,,
77326,31,8,Não,,1333.0,,
77327,31,8,Sim,Sim,1106.0,Rur,Rur
77328,31,8,Não,,374.0,,
77329,31,8,Não,,590.0,,
77330,31,8,Sim,Sim,482.0,Rur,Rur
77332,31,8,Não,,362.0,,
77338,31,1,Sim,Sim,2000.0,Urb,Urb
77339,31,1,Sim,Sim,2976.0,Urb,Urb
77340,31,1,Sim,Não,3600.0,Urb,
77341,31,1,Sim,Sim,18000.0,Urb,Urb
77342,31,1,Sim,Sim,32500.0,Urb,Urb
77343,31,1,Sim,Sim,4000.0,Urb,Urb
77344,31,1,Sim,Não,1724.0,Urb,
77346,31,1,Sim,Sim,4700.0,Urb,Urb
77347,31,1,Não,,3580.0,,
77348,31,1,Sim,Sim,2275.0,Urb,Urb
77349,31,1,Não,,6000.0,,
77350,31,1,Sim,Sim,2600.0,Urb,Urb
77351,31,1,Sim,Não,7125.0,Urb,
77352,31,1,Sim,Não,650.0,Urb,
77353,31,1,Sim,Sim,1321.0,Urb,Urb
77355,31,1,Não,,4500.0,,
77356,31,1,Sim,Sim,757.0,Urb,Urb
77357,31,1,Sim,Sim,990.0,Urb,Urb
77358,31,1,Sim,Sim,434.0,Urb,Urb
77359,31,1,Sim,Não,700.0,Urb,
77360,31,1,Sim,Sim,935.0,Urb,Urb
77361,31,1,Sim,Não,875.0,Urb,
77362,31,1,Não,,1000.0,,
77363,31,1,Não,,580.0,,
77364,31,1,Não,,1058.0,,
77365,31,1,Não,,724.0,,
77366,31,1,Sim,Não,1000.0,Urb,
77367,31,1,Sim,Sim,480.0,Urb,Urb
77368,31,1,Sim,Não,1333.0,Urb,
77369,31,1,Sim,Sim,0.0,Urb,Urb
77370,31,1,Sim,Sim,470.0,Urb,Urb
77371,31,1,Não,,666.0,,
77373,31,1,Não,,1200.0,,
77375,31,1,Não,,965.0,,
77377,31,1,Não,,1032.0,,
77378,31,1,Não,,362.0,,
77379,31,1,Não,,1424.0,,
77380,31,1,Não,,360.0,,
77381,31,1,Sim,Sim,833.0,Urb,Urb
77382,31,1,Sim,Sim,833.0,Urb,Urb
77383,31,1,Sim,Não,1652.0,Urb,
77385,31,1,Sim,Não,550.0,Urb,
77386,31,1,Não,,724.0,,
77387,31,1,Sim,Sim,1062.0,Urb,Urb
77388,31,1,Não,,724.0,,
77389,31,1,Sim,Não,1000.0,Urb,
77390,31,1,Não,,1074.0,,
77391,31,1,Sim,Sim,540.0,Urb,Urb
77392,31,1,Não,,36.0,,
77393,31,1,Sim,Sim,200.0,Urb,Urb
77394,31,1,Sim,Sim,1050.0,Urb,Urb
77395,31,1,Não,,855.0,,
77396,31,1,Não,,702.0,,
77397,31,1,Sim,Não,362.0,Urb,
77398,31,1,Não,,400.0,,
77399,31,1,Sim,Sim,160.0,Urb,Urb
77400,31,1,Sim,Sim,1002.0,Urb,Urb
77401,31,1,Sim,Sim,783.0,Urb,Urb
77403,31,1,Sim,Sim,1233.0,Urb,Urb
77404,31,1,Sim,Sim,1200.0,Urb,Urb
77406,31,1,Sim,Sim,543.0,Urb,Urb
77407,31,1,Sim,Sim,933.0,Urb,Urb
77408,31,1,Sim,Sim,850.0,Urb,Urb
77409,31,1,Sim,Sim,1024.0,Urb,Urb
77410,31,1,Sim,Não,881.0,Urb,
77411,31,1,Não,,1012.0,,
77412,31,1,Sim,Não,1333.0,Urb,
77413,31,1,Sim,Sim,500.0,Urb,Urb
77414,31,1,Sim,Sim,420.0,Urb,Urb
77415,31,1,Sim,Sim,440.0,Urb,Urb
77416,31,1,Não,,506.0,,
77417,31,1,Sim,Sim,1866.0,Urb,Urb
77418,31,1,Sim,Sim,625.0,Urb,Urb
77419,31,1,Não,,724.0,,
77420,31,1,Sim,Sim,547.0,Urb,Urb
77421,31,1,Sim,Sim,1150.0,Urb,Urb
77422,31,1,Sim,Sim,718.0,Urb,Urb
77423,31,1,Não,,460.0,,
77424,31,1,Sim,Sim,2700.0,Urb,Urb
77425,31,1,Sim,Sim,838.0,Urb,Urb
77426,31,1,Não,,1012.0,,
77428,31,1,Sim,Sim,937.0,Urb,Urb
77429,31,1,Não,,116.0,,
77431,31,1,Sim,Sim,1546.0,Urb,Urb
77432,31,1,Não,,1100.0,,
77433,31,1,Sim,Sim,2800.0,Urb,Urb
77434,31,1,Sim,Sim,1733.0,Urb,Urb
77435,31,1,Sim,Sim,554.0,Urb,Urb
77436,31,1,Sim,Sim,534.0,Urb,Urb
77439,31,1,Sim,Sim,333.0,Urb,Urb
77440,31,1,Sim,Não,717.0,Urb,
77442,31,1,Sim,Não,1612.0,Urb,
77443,31,1,Sim,Não,825.0,Urb,
77444,31,1,Sim,Não,1300.0,Urb,
